CustomerID,days_since_last_purchase,customer_age_days,active_days,total_orders,purchase_frequency,avg_items_per_order,avg_days_between_orders,avg_order_value,avg_item_value,COUNT(transactions),MAX(transactions.Quantity),MAX(transactions.Revenue),MAX(transactions.UnitPrice),MEAN(transactions.Quantity),MEAN(transactions.Revenue),MEAN(transactions.UnitPrice),MIN(transactions.Quantity),MIN(transactions.Revenue),MIN(transactions.UnitPrice),SUM(transactions.Quantity),SUM(transactions.Revenue),COUNT(transactions) + MAX(transactions.Quantity),COUNT(transactions) + MAX(transactions.Revenue),MAX(transactions.Quantity) + MEAN(transactions.Revenue),MAX(transactions.UnitPrice) + MIN(transactions.Quantity),MEAN(transactions.UnitPrice) + MIN(transactions.UnitPrice),CLV_Target
18077,2,265,263,7,0.7924528301886792,181.71428571428572,43.833333333333336,231.76285714285717,1.275424528301887,150,48.0,83.3,5.95,8.48,10.8156,1.6933333333333334,1.0,0.95,0.42,1272.0,1622.34,198.0,233.3,58.8156,6.95,2.1133333333333333,706.73
14744,196,265,69,5,0.5660377358490566,103.8,17.25,185.606,1.788111753371869,17,100.0,145.0,8.5,30.529411764705884,54.59,2.8052941176470587,1.0,0.55,0.55,519.0,928.03,117.0,162.0,154.59,9.5,3.355294117647059,171.95
17406,232,265,33,2,0.2264150943396226,388.5,33.0,819.7100000000002,2.1099356499356503,109,36.0,175.2,16.95,7.128440366972477,15.040550458715597,3.0705504587155965,1.0,0.19,0.19,777.0,1639.42,145.0,284.2,51.0405504587156,17.95,3.2605504587155965,0.0
15750,69,265,196,4,0.4528301886792452,263.25,65.33333333333333,277.04499999999996,1.0524026590693256,132,48.0,40.8,12.75,7.977272727272728,8.395303030303031,1.9252272727272728,1.0,1.05,0.21,1053.0,1108.18,180.0,172.8,56.39530303030303,13.75,2.1352272727272728,1014.48
13983,86,265,179,6,0.6792452830188679,131.5,35.8,183.51,1.3955133079847908,74,48.0,68.0,12.75,10.66216216216216,14.879189189189187,2.4144594594594597,1.0,0.85,0.19,789.0,1101.06,122.0,142.0,62.87918918918919,13.75,2.6044594594594597,632.37
13842,54,265,211,7,0.7924528301886792,127.57142857142856,35.166666666666664,309.3242857142858,2.42471444568869,132,24.0,50.849999999999994,21.95,6.765151515151516,16.403560606060605,4.620984848484849,1.0,4.35,0.42,893.0,2165.27,156.0,182.85,40.40356060606061,22.95,5.0409848484848485,1220.35
14796,6,265,259,13,1.471698113207547,337.2307692307692,21.583333333333332,442.16307692307697,1.311158759124088,836,48.0,81.6,12.75,5.244019138755981,6.875741626794258,1.9702511961722489,1.0,0.42,0.19,4384.0,5748.12,884.0,917.6,54.87574162679426,13.75,2.160251196172249,1831.59
12441,265,265,0,1,0.1132075471698113,121.0,0.0,173.55,1.434297520661157,11,25.0,23.25,18.0,11.0,15.77727272727273,3.700909090909091,1.0,10.5,0.42,121.0,173.55,36.0,34.25,40.77727272727273,19.0,4.120909090909091,0.0
13199,2,265,263,21,2.3773584905660377,166.28571428571428,13.15,216.84952380952387,1.3040778923253151,63,384.0,408.0,15.0,55.42857142857143,72.2831746031746,2.15015873015873,1.0,6.959999999999999,0.29,3492.0,4553.84,447.0,471.0,456.2831746031746,16.0,2.44015873015873,4621.46
14032,67,265,198,6,0.6792452830188679,220.83333333333337,39.6,307.56166666666667,1.3927320754716983,96,48.0,54.24,8.95,13.802083333333334,19.222604166666667,2.2514583333333333,2.0,5.04,0.29,1325.0,1845.37,144.0,150.24,67.22260416666667,10.95,2.541458333333334,947.1
17706,8,265,257,11,1.2452830188679245,268.09090909090907,25.7,704.7090909090911,2.6286198711427606,294,36.0,149.85000000000002,49.95,10.03061224489796,26.366666666666667,4.171530612244898,1.0,1.9,0.29,2949.0,7751.8,330.0,443.85,62.36666666666667,50.95,4.461530612244898,1701.15
16081,84,265,181,3,0.3396226415094339,158.66666666666666,90.5,330.78999999999996,2.0848109243697475,63,24.0,39.599999999999994,12.75,7.555555555555555,15.75190476190476,3.4153968253968254,1.0,1.25,0.65,476.0,992.37,87.0,102.6,39.75190476190476,13.75,4.065396825396825,1807.05
16525,16,265,249,20,2.2641509433962264,279.45,13.105263157894736,499.9274999999999,1.7889694041867954,139,432.0,330.0,8.5,40.20863309352518,71.93201438848921,3.646474820143885,4.0,10.08,0.36,5589.0,9998.55,571.0,469.0,503.9320143884892,12.5,4.006474820143885,2707.18
17975,13,265,251,11,1.2452830188679245,124.0,25.1,359.1318181818182,2.896224340175953,250,48.0,98.1,16.95,5.456,15.8018,3.0936,1.0,0.42,0.19,1364.0,3950.45,298.0,348.1,63.8018,17.95,3.2836,532.8100000000001
16122,11,265,253,3,0.3396226415094339,304.0,126.5,183.42,0.6033552631578947,36,96.0,33.6,4.95,25.333333333333332,15.285,1.6422222222222222,4.0,3.3600000000000003,0.14,912.0,550.26,132.0,69.6,111.285,8.95,1.7822222222222224,134.16
13126,152,265,113,5,0.5660377358490566,212.4,28.25,215.484,1.0145197740112994,66,48.0,46.8,9.95,16.09090909090909,16.324545454545454,1.6751515151515153,1.0,2.34,0.12,1062.0,1077.42,114.0,112.8,64.32454545454546,10.95,1.7951515151515154,652.78
15973,265,265,0,1,0.1132075471698113,106.0,0.0,307.82,2.9039622641509433,4,72.0,197.1,10.95,26.5,76.95500000000001,4.4275,4.0,17.0,1.06,106.0,307.82000000000005,76.0,201.1,148.955,14.95,5.487500000000001,0.0
16558,20,265,245,13,1.471698113207547,231.3846153846154,20.416666666666668,335.5692307692307,1.4502659574468084,268,72.0,102.0,16.95,11.223880597014926,16.277611940298506,3.0511567164179105,1.0,1.58,0.19,3008.0,4362.4,340.0,370.0,88.2776119402985,17.95,3.2411567164179105,3377.12
16893,265,265,0,1,0.1132075471698113,62.0,0.0,145.92999999999998,2.3537096774193547,45,6.0,12.6,9.95,1.3777777777777778,3.242888888888889,2.5971111111111114,1.0,0.65,0.65,62.0,145.93,51.0,57.6,9.242888888888888,10.95,3.2471111111111113,0.0
15021,55,265,209,5,0.5660377358490566,101.0,52.25,216.046,2.139069306930693,261,14.0,41.5,12.75,1.9348659003831417,4.138812260536398,2.498275862068965,1.0,0.21,0.06,505.0,1080.23,275.0,302.5,18.1388122605364,13.75,2.558275862068965,549.57
15529,41,265,223,8,0.9056603773584904,253.125,31.857142857142858,298.40375000000006,1.1788790123456792,384,60.0,59.400000000000006,8.95,5.2734375,6.216744791666667,1.840859375,1.0,0.42,0.19,2025.0,2387.23,444.0,443.4,66.21674479166667,9.95,2.030859375,1575.37
15498,19,265,245,19,2.150943396226415,238.1578947368421,13.61111111111111,480.3352631578947,2.0168773480662985,378,100.0,135.0,21.95,11.970899470899472,24.14383597883598,3.035608465608466,1.0,0.29,0.14,4525.0,9126.37,478.0,513.0,124.14383597883598,22.95,3.175608465608466,3325.09
18043,105,265,160,2,0.2264150943396226,114.5,160.0,210.795,1.841004366812227,93,16.0,20.0,16.95,2.4623655913978495,4.533225806451613,2.8724731182795695,1.0,0.42,0.21,229.0,421.59,109.0,113.0,20.53322580645161,17.95,3.0824731182795695,107.7
16016,95,265,170,4,0.4528301886792452,75.0,56.666666666666664,197.7675,2.6369,121,12.0,25.5,10.95,2.479338842975207,6.537768595041323,3.1189256198347106,1.0,0.29,0.29,300.0,791.07,133.0,146.5,18.53776859504132,11.95,3.4089256198347107,533.84
17722,88,265,176,3,0.3396226415094339,474.3333333333333,88.0,700.2933333333332,1.4763738580463803,94,120.0,306.0,16.95,15.138297872340424,22.349787234042555,2.9118085106382976,1.0,4.5600000000000005,0.19,1423.0,2100.88,214.0,400.0,142.34978723404257,17.95,3.1018085106382975,323.16
17324,230,265,34,2,0.2264150943396226,303.0,34.0,351.115,1.1587953795379538,17,96.0,139.2,4.95,35.64705882352941,41.307647058823534,1.3670588235294117,1.0,0.95,0.42,606.0,702.23,113.0,156.2,137.30764705882353,5.95,1.7870588235294116,284.25
17341,55,265,209,3,0.3396226415094339,147.66666666666666,104.5,227.43,1.540158013544018,157,48.0,51.0,9.95,2.821656050955414,4.3457961783439485,2.0989808917197452,1.0,0.29,0.29,443.0,682.29,205.0,208.0,52.345796178343946,10.95,2.3889808917197453,0.0
14051,12,265,253,15,1.6981132075471697,146.4,18.071428571428573,579.1626666666666,3.956029143897996,124,72.0,297.0,12.75,17.70967741935484,70.06,4.402016129032258,4.0,6.959999999999999,0.29,2196.0,8687.44,196.0,421.0,142.06,16.75,4.692016129032258,4959.75
16233,228,265,36,2,0.2264150943396226,45.0,36.0,163.25,3.6277777777777778,9,12.0,87.6,14.95,10.0,36.27777777777778,4.627777777777777,4.0,16.5,1.65,90.0,326.5,21.0,96.6,48.27777777777778,18.95,6.277777777777777,210.18
16385,57,265,208,2,0.2264150943396226,76.0,208.0,136.91,1.8014473684210528,37,25.0,25.200000000000003,9.95,4.108108108108108,7.400540540540541,2.5786486486486484,1.0,0.38,0.19,152.0,273.82,62.0,62.2,32.40054054054054,10.95,2.7686486486486483,281.04
15032,155,265,110,3,0.3396226415094339,989.3333333333334,55.0,1653.0333333333335,1.670855795148248,52,200.0,330.0,7.95,57.07692307692308,95.3673076923077,1.9057692307692309,1.0,1.65,1.25,2968.0,4959.1,252.0,382.0,295.3673076923077,8.95,3.1557692307692307,0.0
16713,14,265,250,11,1.2452830188679245,194.9090909090909,25.0,360.9790909090909,1.8520382462686569,399,36.0,102.0,39.95,5.3734335839598995,9.951804511278196,3.3241353383458643,1.0,1.25,0.29,2144.0,3970.77,435.0,501.0,45.9518045112782,40.95,3.614135338345864,2940.01
17213,40,265,225,5,0.5660377358490566,151.6,56.25,356.002,2.348298153034301,99,36.0,39.95,39.95,7.656565656565657,17.979898989898988,4.3115151515151515,1.0,7.800000000000001,0.42,758.0,1780.01,135.0,138.95,53.979898989898984,40.95,4.7315151515151515,1001.22
18061,6,265,258,8,0.9056603773584904,112.625,36.857142857142854,224.18875,1.9905771365149831,41,288.0,228.96,11.95,21.97560975609756,43.74414634146341,4.7317073170731705,2.0,5.04,0.42,901.0,1793.51,329.0,269.96000000000004,331.7441463414634,13.95,5.15170731707317,325.9
15916,90,265,174,5,0.5660377358490566,78.6,43.5,169.39,2.155089058524173,69,25.0,44.75,12.75,5.695652173913044,12.27463768115942,4.004202898550725,1.0,0.79,0.19,393.0,846.95,94.0,113.75,37.27463768115942,13.75,4.194202898550725,655.91
15221,265,265,0,1,0.1132075471698113,43.0,0.0,403.25,9.377906976744184,5,16.0,102.0,21.95,8.6,80.65,12.71,3.0,50.849999999999994,4.95,43.0,403.25,21.0,107.0,96.65,24.95,17.66,0.0
13455,265,265,0,1,0.1132075471698113,190.0,0.0,692.9399999999998,3.6470526315789464,30,12.0,63.75,12.75,6.333333333333333,23.098000000000003,4.935666666666666,2.0,13.5,1.49,190.0,692.94,42.0,93.75,35.098,14.75,6.425666666666666,365.4
13113,12,265,252,20,2.2641509433962264,130.8,13.263157894736842,539.353,4.123493883792049,176,200.0,1700.0,10.95,14.863636363636363,61.290113636363635,3.492840909090909,1.0,0.85,0.55,2616.0,10787.06,376.0,1876.0,261.2901136363636,11.95,4.042840909090909,1119.7
14217,54,265,210,9,1.018867924528302,37.333333333333336,26.25,120.55555555555556,3.2291666666666665,56,48.0,64.67999999999999,18.95,6.0,19.375,6.286785714285714,1.0,9.95,0.65,336.0,1085.0,104.0,120.68,67.375,19.95,6.9367857142857146,825.5
17262,126,265,139,4,0.4528301886792452,81.75,46.333333333333336,238.84000000000003,2.9215902140672787,10,100.0,415.00000000000006,7.95,32.7,95.53600000000002,3.343,1.0,1.65,0.85,327.0,955.36,110.0,425.00000000000006,195.536,8.95,4.193,298.0
18259,265,265,0,1,0.1132075471698113,116.0,0.0,376.30000000000007,3.2439655172413797,7,24.0,111.6,4.65,16.571428571428573,53.75714285714286,3.1571428571428575,6.0,12.6,2.1,116.0,376.3,31.0,118.6,77.75714285714287,10.65,5.257142857142858,1962.3
17676,8,265,257,4,0.4528301886792452,117.0,85.66666666666667,182.71000000000004,1.561623931623932,41,36.0,39.6,5.75,11.414634146341465,17.82536585365854,1.8343902439024389,4.0,8.5,0.83,468.0,730.84,77.0,80.6,53.82536585365854,9.75,2.6643902439024387,292.74
16679,265,265,0,1,0.1132075471698113,29.0,0.0,129.75,4.474137931034483,3,24.0,102.0,12.75,9.666666666666666,43.25,6.916666666666667,1.0,12.75,3.75,29.0,129.75,27.0,105.0,67.25,13.75,10.666666666666668,0.0
18269,265,265,0,1,0.1132075471698113,76.0,0.0,168.6,2.218421052631579,7,24.0,39.599999999999994,4.95,10.857142857142858,24.085714285714285,3.164285714285714,4.0,18.6,0.85,76.0,168.6,31.0,46.599999999999994,48.08571428571429,8.95,4.014285714285714,0.0
12766,48,265,216,5,0.5660377358490566,499.0,54.0,990.438,1.9848456913827657,227,96.0,168.0,28.0,10.991189427312776,21.81581497797357,3.2044933920704843,1.0,5.04,0.21,2495.0,4952.1900000000005,323.0,395.0,117.81581497797356,29.0,3.4144933920704843,1319.01
15298,41,265,224,6,0.6792452830188679,280.8333333333333,44.8,461.2,1.6422551928783382,91,360.0,990.0,9.95,18.51648351648352,30.408791208791207,2.412087912087912,2.0,5.04,0.1,1685.0,2767.2,451.0,1081.0,390.4087912087912,11.95,2.512087912087912,1720.48
13523,98,265,166,3,0.3396226415094339,275.3333333333333,83.0,679.7466666666667,2.468813559322034,100,48.0,85.0,16.95,8.26,20.3924,5.0999,1.0,7.800000000000001,0.42,826.0,2039.24,148.0,185.0,68.3924,17.95,5.5199,1595.64
15005,7,265,258,19,2.150943396226415,151.73684210526315,14.333333333333334,227.06473684210525,1.4964377384668746,776,72.0,30.24,16.95,3.7152061855670104,5.55957474226804,2.335438144329897,1.0,0.39,0.12,2883.0,4314.23,848.0,806.24,77.55957474226804,17.95,2.455438144329897,1981.14
15581,55,265,209,10,1.1320754716981132,28.0,23.22222222222222,71.743,2.5622499999999997,143,24.0,50.400000000000006,12.75,1.958041958041958,5.016993006993007,2.780839160839161,1.0,0.39,0.29,280.0,717.4300000000001,167.0,193.4,29.016993006993008,13.75,3.070839160839161,0.0
15680,265,265,0,1,0.1132075471698113,331.0,0.0,478.88999999999993,1.4467975830815707,30,24.0,35.400000000000006,9.95,11.033333333333331,15.963,2.1813333333333333,1.0,5.04,0.42,331.0,478.89,54.0,65.4,39.963,10.95,2.6013333333333333,542.82
13649,155,265,109,2,0.2264150943396226,69.5,109.0,173.3,2.4935251798561153,23,24.0,83.4,12.75,6.043478260869565,15.069565217391306,3.191304347826087,1.0,1.65,0.85,139.0,346.6,47.0,106.4,39.06956521739131,13.75,4.041304347826087,0.0
17894,184,265,80,6,0.6792452830188679,53.333333333333336,16.0,144.50000000000003,2.7093750000000005,143,15.0,149.25,15.95,2.237762237762238,6.062937062937063,2.625314685314686,1.0,0.42,0.21,320.0,867.0,158.0,292.25,21.062937062937063,16.95,2.8353146853146853,251.96
13270,265,265,0,1,0.1132075471698113,200.0,0.0,590.0,2.95,1,200.0,590.0,2.95,200.0,590.0,2.95,200.0,590.0,2.95,200.0,590.0,201.0,591.0,790.0,202.95,5.9,0.0
14866,4,265,260,4,0.4528301886792452,138.0,86.66666666666667,290.975,2.1085144927536232,27,288.0,523.2,36.5,20.444444444444443,43.10740740740741,4.705185185185186,1.0,0.14,0.14,552.0,1163.9,315.0,550.2,331.10740740740744,37.5,4.845185185185185,13226.0
13077,189,265,76,3,0.3396226415094339,202.0,38.0,192.06333333333336,0.950808580858086,62,96.0,81.36,7.65,9.774193548387096,9.293387096774197,2.1451612903225805,1.0,1.25,0.12,606.0,576.19,158.0,143.36,105.2933870967742,8.65,2.2651612903225806,0.0
13531,104,265,161,2,0.2264150943396226,87.0,161.0,241.90000000000003,2.780459770114943,22,20.0,41.6,12.75,7.909090909090909,21.990909090909092,4.539545454545455,2.0,10.5,1.25,174.0,483.8,42.0,63.6,41.99090909090909,14.75,5.789545454545455,0.0
13140,7,265,258,3,0.3396226415094339,61.666666666666664,129.0,140.82333333333332,2.2836216216216214,45,12.0,31.8,12.75,4.111111111111111,9.388222222222224,2.986444444444445,1.0,1.25,0.39,185.0,422.47,57.0,76.8,21.388222222222225,13.75,3.376444444444445,0.0
15713,42,265,222,2,0.2264150943396226,75.0,222.0,178.35,2.378,19,24.0,53.1,14.95,7.894736842105263,18.773684210526316,5.338421052631579,1.0,6.959999999999999,0.29,150.0,356.7,43.0,72.1,42.77368421052631,15.95,5.628421052631579,0.0
17999,265,265,0,1,0.1132075471698113,94.0,0.0,190.33999999999995,2.024893617021276,38,24.0,16.95,16.95,2.473684210526316,5.008947368421053,3.632631578947368,1.0,0.38,0.19,94.0,190.34,62.0,54.95,29.008947368421055,17.95,3.822631578947368,190.05
15347,265,265,0,1,0.1132075471698113,130.0,0.0,201.59999999999997,1.5507692307692305,5,96.0,120.0,2.95,26.0,40.32000000000001,2.2700000000000005,6.0,17.700000000000003,1.25,130.0,201.6,101.0,125.0,136.32,8.95,3.5200000000000005,0.0
14766,67,265,197,4,0.4528301886792452,246.0,65.66666666666667,382.83,1.556219512195122,93,48.0,53.1,14.95,10.580645161290322,16.465806451612902,2.408709677419355,1.0,2.88,0.12,984.0,1531.32,141.0,146.1,64.4658064516129,15.95,2.528709677419355,519.53
17340,19,265,245,7,0.7924528301886792,572.5714285714286,40.833333333333336,1084.807142857143,1.894623253493014,261,144.0,276.0,12.75,15.35632183908046,29.094444444444445,2.703180076628352,1.0,1.25,0.12,4008.0,7593.650000000001,405.0,537.0,173.09444444444443,13.75,2.8231800766283524,4759.64
13984,25,265,239,4,0.4528301886792452,161.75,79.66666666666667,204.8325,1.266352395672334,12,408.0,432.48,2.95,53.916666666666664,68.2775,1.7341666666666666,4.0,8.5,0.65,647.0,819.33,420.0,444.48,476.2775,6.95,2.3841666666666668,101.18
15996,15,265,249,5,0.5660377358490566,67.2,62.25,175.95199999999997,2.618333333333333,109,25.0,35.95,35.95,3.0825688073394497,8.071192660550459,3.895229357798165,1.0,1.25,0.42,336.0,879.76,134.0,144.95,33.07119266055046,36.95,4.315229357798165,152.82
14030,20,265,245,6,0.6792452830188679,142.83333333333334,49.0,200.41666666666663,1.4031505250875145,162,36.0,38.25,19.95,5.290123456790123,7.422839506172839,3.0046296296296298,1.0,0.84,0.29,857.0,1202.5,198.0,200.25,43.42283950617284,20.95,3.29462962962963,701.34
16596,265,265,0,1,0.1132075471698113,47.0,0.0,120.65,2.5670212765957445,6,24.0,39.8,9.95,7.833333333333333,20.108333333333334,4.2,3.0,14.85,0.65,47.0,120.65,30.0,45.8,44.108333333333334,12.95,4.8500000000000005,129.5
16700,20,265,244,10,1.1320754716981132,324.0,27.11111111111111,409.595,1.264182098765432,255,50.0,41.6,12.75,12.705882352941176,16.062549019607843,2.0364313725490195,1.0,5.04,0.21,3240.0,4095.95,305.0,296.6,66.06254901960784,13.75,2.2464313725490195,696.79
16011,18,265,246,10,1.1320754716981132,112.8,27.333333333333332,171.553,1.5208599290780145,135,24.0,35.400000000000006,14.95,8.355555555555556,12.70762962962963,2.040074074074074,1.0,0.42,0.42,1128.0,1715.53,159.0,170.4,36.70762962962963,15.95,2.460074074074074,1243.51
17655,15,265,249,5,0.5660377358490566,166.6,62.25,380.66600000000005,2.2849099639855943,63,80.0,197.1,39.95,13.22222222222222,30.2115873015873,5.234603174603175,1.0,7.800000000000001,0.42,833.0,1903.33,143.0,260.1,110.2115873015873,40.95,5.654603174603175,735.61
16717,61,265,203,3,0.3396226415094339,172.0,101.5,378.72,2.2018604651162788,64,25.0,39.95,39.95,8.0625,17.7525,4.2826562500000005,1.0,5.04,0.42,516.0,1136.16,89.0,103.95,42.7525,40.95,4.70265625,2706.92
14243,39,264,225,7,0.7954545454545454,123.71428571428572,37.5,284.3971428571429,2.298822170900693,112,48.0,47.400000000000006,12.75,7.732142857142857,17.77482142857143,4.283392857142857,1.0,4.68,0.29,866.0,1990.78,160.0,159.4,65.77482142857143,13.75,4.573392857142857,490.57
12963,264,264,0,1,0.1136363636363636,172.0,0.0,365.8,2.1267441860465115,16,24.0,50.400000000000006,7.95,10.75,22.8625,2.840625,2.0,15.0,1.25,172.0,365.8,40.0,66.4,46.8625,9.95,4.090625,1226.18
15079,111,264,153,4,0.4545454545454545,97.25,51.0,223.90249999999995,2.302339331619537,47,32.0,81.6,49.95,8.27659574468085,19.055531914893617,4.605957446808511,1.0,5.04,0.42,389.0,895.61,79.0,128.6,51.05553191489362,50.95,5.025957446808511,0.0
14437,264,264,0,1,0.1136363636363636,60.0,0.0,63.0,1.05,5,12.0,17.4,1.45,12.0,12.6,1.05,12.0,10.2,0.85,60.0,63.0,17.0,22.4,24.6,13.45,1.9,0.0
12942,30,264,234,3,0.3409090909090909,66.0,117.0,225.20000000000005,3.412121212121213,70,15.0,25.5,16.95,2.8285714285714287,9.651428571428571,4.314857142857143,1.0,0.39,0.39,198.0,675.6,85.0,95.5,24.65142857142857,17.95,4.704857142857143,0.0
15660,34,264,229,6,0.6818181818181818,96.33333333333331,45.8,147.39,1.53,52,24.0,45.0,12.75,11.115384615384617,17.00653846153846,2.2959615384615386,1.0,4.5600000000000005,0.19,578.0,884.34,76.0,97.0,41.00653846153846,13.75,2.4859615384615386,716.52
18092,18,264,246,8,0.9090909090909092,260.0,35.142857142857146,628.6850000000001,2.418019230769231,50,288.0,331.20000000000005,10.95,41.6,100.5896,3.8252,4.0,15.3,0.65,2080.0,5029.48,338.0,381.2000000000001,388.5896,14.95,4.4752,2654.94
15358,19,264,245,15,1.7045454545454544,328.8666666666667,17.5,375.98733333333337,1.1432819785120618,372,240.0,79.0,12.75,13.260752688172044,15.160779569892473,2.093951612903226,1.0,4.68,0.21,4933.0,5639.8099999999995,612.0,451.0,255.16077956989247,13.75,2.303951612903226,1877.33
13319,12,264,252,18,2.0454545454545454,165.16666666666666,14.823529411764708,383.1705555555555,2.3199024554322234,331,48.0,76.5,16.95,8.981873111782477,20.837069486404832,3.32643504531722,1.0,8.5,0.42,2973.0,6897.07,379.0,407.5,68.83706948640483,17.95,3.74643504531722,3639.38
12481,78,264,186,8,0.9090909090909092,293.875,26.571428571428573,510.6575,1.7376690769885157,156,50.0,122.4,18.0,15.07051282051282,26.1875641025641,3.3958974358974356,1.0,4.5600000000000005,0.19,2351.0,4085.26,206.0,278.4,76.1875641025641,19.0,3.5858974358974356,1494.56
12621,7,264,257,14,1.5909090909090908,353.35714285714283,19.76923076923077,643.9571428571429,1.822397412573277,296,300.0,350.4,18.0,16.71283783783784,30.45743243243243,2.874358108108108,1.0,4.5600000000000005,0.19,4947.0,9015.4,596.0,646.4,330.4574324324324,19.0,3.0643581081081077,2306.43
14299,6,264,258,5,0.5681818181818181,184.4,64.5,487.4279999999999,2.643318872017353,76,36.0,350.4,15.95,12.13157894736842,32.06763157894736,3.5143421052631574,1.0,5.04,0.42,922.0,2437.14,112.0,426.4,68.06763157894736,16.95,3.9343421052631578,1238.96
18071,156,264,108,2,0.2272727272727272,130.0,108.0,226.5,1.7423076923076923,25,36.0,45.0,12.75,10.4,18.12,2.998,1.0,7.5,1.25,260.0,453.0,61.0,70.0,54.120000000000005,13.75,4.248,0.0
12683,4,264,260,11,1.25,342.6363636363636,26.0,565.2618181818181,1.6497426373043245,247,100.0,175.2,18.0,15.259109311740891,25.1736032388664,2.647611336032389,1.0,5.04,0.42,3769.0,6217.88,347.0,422.2,125.1736032388664,19.0,3.067611336032389,1461.21
13854,5,264,259,19,2.1590909090909087,91.6842105263158,14.38888888888889,323.42947368421056,3.5276463834672795,84,120.0,350.4,12.75,20.738095238095237,73.15666666666667,4.628928571428571,2.0,6.8,0.21,1742.0,6145.16,204.0,434.4,193.15666666666667,14.75,4.838928571428571,1662.08
12797,264,264,0,1,0.1136363636363636,118.0,0.0,254.03,2.152796610169492,13,24.0,35.7,28.0,9.076923076923077,19.540769230769232,5.143846153846154,1.0,10.08,0.42,118.0,254.03,37.0,48.7,43.54076923076923,29.0,5.563846153846154,0.0
16782,37,264,227,9,1.0227272727272727,55.666666666666664,28.375,181.1555555555555,3.2542914171656685,151,14.0,102.0,12.75,3.3178807947019866,10.797350993377483,3.549006622516556,1.0,0.85,0.83,501.0,1630.4,165.0,253.0,24.797350993377485,13.75,4.379006622516556,637.5500000000001
13369,264,264,0,1,0.1136363636363636,149.0,0.0,308.28,2.0689932885906037,14,32.0,50.0,50.0,10.642857142857142,22.020000000000003,6.5442857142857145,1.0,10.08,0.42,149.0,308.28000000000003,46.0,64.0,54.02,51.0,6.964285714285714,0.0
12494,60,264,204,5,0.5681818181818181,72.8,51.0,173.772,2.386978021978022,51,24.0,37.5,18.0,7.137254901960785,17.036470588235293,4.238235294117647,1.0,4.949999999999999,0.42,364.0,868.86,75.0,88.5,41.03647058823529,19.0,4.658235294117647,377.24
17857,8,264,256,13,1.477272727272727,463.84615384615387,21.333333333333332,994.3246153846156,2.1436517412935325,25,504.0,1695.0,3.75,241.2,517.0488,1.8492,10.0,5.5,0.36,6030.0,12926.22,529.0,1720.0,1021.0488,13.75,2.2092,8472.52
14932,264,264,0,1,0.1136363636363636,80.0,0.0,363.53,4.544124999999999,17,24.0,50.0,50.0,4.705882352941177,21.384117647058822,9.449411764705882,1.0,14.85,1.25,80.0,363.53,41.0,67.0,45.38411764705882,51.0,10.699411764705882,0.0
12429,71,264,193,3,0.3409090909090909,348.3333333333333,96.5,948.2933333333334,2.722373205741627,70,120.0,183.6,28.0,14.928571428571429,40.64114285714286,4.327428571428571,2.0,7.44,0.42,1045.0,2844.88,190.0,253.6,160.64114285714285,30.0,4.747428571428571,0.0
14987,264,264,0,1,0.1136363636363636,64.0,0.0,163.2,2.55,2,32.0,81.6,2.55,32.0,81.6,2.55,32.0,81.6,2.55,64.0,163.2,34.0,83.6,113.6,34.55,5.1,163.2
14355,264,264,0,1,0.1136363636363636,92.0,0.0,174.4,1.8956521739130436,11,16.0,25.5,7.95,8.363636363636363,15.854545454545455,2.85,2.0,10.2,0.65,92.0,174.4,27.0,36.5,31.854545454545455,9.95,3.5,0.0
17526,189,264,74,3,0.3409090909090909,46.666666666666664,37.0,290.93333333333334,6.234285714285714,10,36.0,262.79999999999995,10.95,14.0,87.28,5.7299999999999995,4.0,11.8,2.1,140.0,872.8,46.0,272.79999999999995,123.28,14.95,7.83,0.0
14896,103,264,160,2,0.2272727272727272,139.5,160.0,234.385,1.680179211469534,43,25.0,39.0,10.95,6.488372093023256,10.901627906976746,2.397906976744186,1.0,1.65,0.55,279.0,468.77,68.0,82.0,35.90162790697674,11.95,2.9479069767441857,0.0
14440,215,264,48,2,0.2272727272727272,170.5,48.0,592.855,3.4771554252199413,31,32.0,153.0,12.75,11.0,38.24870967741936,3.657096774193549,6.0,10.2,0.85,341.0,1185.71,63.0,184.0,70.24870967741936,18.75,4.507096774193548,554.72
13240,72,264,192,3,0.3409090909090909,80.33333333333333,96.0,184.53666666666663,2.297136929460581,52,24.0,30.6,14.95,4.634615384615385,10.646346153846157,3.5490384615384616,1.0,3.75,0.29,241.0,553.61,76.0,82.6,34.64634615384615,15.95,3.8390384615384616,110.04
14479,152,264,111,2,0.2272727272727272,58.5,111.0,158.12499999999997,2.7029914529914527,18,20.0,25.0,7.95,6.5,17.569444444444443,4.016666666666667,2.0,10.2,0.85,117.0,316.25,38.0,43.0,37.56944444444444,9.95,4.866666666666666,0.0
16065,264,264,0,1,0.1136363636363636,228.0,0.0,367.14,1.6102631578947368,73,48.0,40.8,8.5,3.1232876712328768,5.02931506849315,1.8763013698630135,1.0,0.55,0.21,228.0,367.14,121.0,113.8,53.02931506849315,9.5,2.0863013698630137,0.0
17430,264,264,0,1,0.1136363636363636,60.0,0.0,112.6,1.8766666666666665,5,24.0,39.0,5.95,12.0,22.52,2.68,4.0,15.6,0.65,60.0,112.6,29.0,44.0,46.52,9.95,3.33,153.16
